968 -3.795995 -1.612489 1.293097
427 -0.323208 -1.654692 8.347423
582 0.754095 -1.211655 7.321877
839 2.356317 -0.577991 7.609228
739 -1.646481 -0.465942 9.379269
198 2.103153 -0.069567 3.086285
712 -7.755747 -0.066879 7.542834
969 3.762791 -0.003420 8.951504
156 -1.896952 -0.904673 0.833437
697 2.137665 -0.858875 4.499542
316 1.459220 -1.392485 4.651613
59 3.121052 -0.559986 4.535247
573 0.222962 -1.425972 2.602107
667 -0.484265 -1.054695 2.169649
540 7.214875 -1.408756 4.773468
286 2.189005 -1.348261 3.771920
280 -0.316332 -0.170942 3.317994
821 3.174785 -0.635528 2.557699
591 -2.385578 -0.875289 1.428400
50 -2.464033 -0.874419 7.113954
564 -1.626940 -0.852595 7.340298
61 -5.552943 -1.971380 4.946482
856 -3.777436 -1.002990 -2.139555
315 -3.014038 -0.528544 3.298873
341 -1.829761 -0.505324 7.653216
882 1.653933 -0.812114 3.358552
661 0.662650 -1.405111 0.667900
120 -2.187326 -1.340200 4.995732
374 6.445910 -1.000952 3.864049
446 5.032682 -1.728011 4.291556
860 3.993243 -0.096582 6.600547
319 0.703821 -1.310475 3.065937
603 -4.148240 -1.395980 3.374041
62 8.102448 -0.987561 5.997229
40 -9.912045 -1.744669 2.944399
581 -3.458502 -0.008658 3.872452
868 -6.554497 -0.916538 4.073156
327 3.402522 -0.582949 3.595769
343 -4.078514 -0.296756 4.263390
113 -2.067342 -0.595744 2.272666
627 -5.180430 -1.635448 3.046946
533 0.819132 -1.499121 5.390218
408 -9.865612 -1.711405 0.928718
949 7.854037 -0.113863 5.361730
692 6.939697 -1.489291 7.135020
174 3.022311 -1.082655 5.405769
252 5.783479 -1.226390 5.528351
509 4.289633 -0.747468 5.471750
521 -5.468949 -1.179927 5.509438
892 0.168748 -1.872912 5.523493
590 -4.720137 -1.631715 9.577952
49 -2.780742 -1.863262 5.704896
273 6.843325 -1.925802 5.621690
557 -8.463323 -0.336272 -4.100527
16 8.464011 -0.599396 7.582371
325 -2.022115 -0.581954 4.357054
866 -3.167468 -1.459804 5.748003
926 -2.615243 -0.312850 5.739154
82 -3.451902 -1.715377 5.864688
914 -9.638250 -0.149201 7.492819
373 3.810877 -0.062153 5.814859
89 -4.481200 -0.141524 3.307527
630 -3.653804 -0.474219 6.517667
944 0.018981 -1.262887 -1.122788
403 1.842089 -0.423874 5.956431
498 6.996191 -0.759824 5.925174
331 0.277972 -0.463808 -3.255862
872 -7.407316 -1.986315 5.820093
135 -7.734849 -0.941518 6.104654
204 7.865288 -0.386315 6.060398
768 1.250926 -0.943014 6.104251
136 -7.899993 -1.531974 6.273829
881 -1.921125 -0.963324 0.455397
340 -2.151547 -1.868942 6.382003
997 -3.430942 -0.112903 1.181772
456 -1.396268 -1.292145 6.245602
276 -2.116505 -0.007988 6.031183
817 -2.948378 -0.961502 6.222842
46 4.850067 -1.047106 7.898634
194 4.526826 -1.919876 6.509106
898 -1.147664 -0.134758 5.227783
357 -5.372786 -0.113917 6.502597
920 -2.917423 -0.712039 5.037806
379 -7.159456 -1.776588 6.562064
290 0.630536 -1.120445 4.284341
831 -7.979660 -0.113294 6.512080
904 6.017623 -1.258655 6.588861
390 -3.336033 -0.176639 6.716866
951 -3.568674 -0.645079 6.473639
64 -0.577623 -0.750473 3.166223
605 -2.526280 -0.506271 6.894317
785 -8.385427 -1.578281 7.776521
244 -3.320214 -1.014222 6.666410
512 -1.295543 -1.729082 6.641057
255 -1.248649 -0.678373 9.280069
7 -3.147122 -1.435229 1.572199
548 7.215130 -1.463019 6.699476
45 3.328704 -0.146869 5.140500
586 -6.315150 -1.015102 6.628281
764 5.729969 -0.900735 6.789964
262 0.718964 -1.272909 -0.760629
803 -4.522852 -1.249555 6.768319
830 -9.966272 -1.515894 -0.670415
289 2.089731 -1.485147 8.130060
453 -6.474106 -0.096528 -2.754605
994 3.039304 -1.710690 6.777214
196 4.706746 -1.191406 6.756471
737 -0.051753 -0.800592 7.800633
79 -3.662312 -1.144769 6.876199
726 -1.680650 -1.015353 -1.882998
185 0.533022 -1.823949 6.853485
442 2.215885 -0.124530 6.864357
778 -1.226201 -0.368142 6.551518
237 3.860635 -1.005739 6.961954
935 4.486798 -0.264576 5.103787
394 5.348348 -1.325408 6.976191
38 3.736031 -1.540168 2.866561
579 -6.521849 -1.065276 6.812825
628 -6.979177 -0.655356 3.969610
87 -0.915788 -0.154603 7.015730
640 -8.705091 -0.498498 2.969018
99 3.447678 -1.944151 7.098598
207 4.064825 -0.083507 7.121096
232 -5.784389 -0.047007 7.077792
888 2.366916 -1.925929 -3.130400
347 5.325058 -0.933936 7.049579
63 -3.081457 -0.704571 -1.513806
604 2.621828 -0.219734 9.617446
91 5.293235 -0.331622 6.684704
632 0.021408 -0.056442 7.101594
348 0.769960 -0.727542 7.452015
